Mesh_X,Mesh_Y,Mesh_X_Index,Mesh_Y_Index,Pair_Index,Run_Index,Foot_X,Foot_Y,Kp,Kd,Start_Amp_Mult,Start_Freq_Mult,Amplitude_Deg,Frequency_Hz,Fell,Distance_Traversed,CoT
0.78,0.936,5,5,61,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0309,15.1254
0.78,0.936,5,5,61,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,1.8103,1.1242
0.78,0.936,5,5,61,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.4317,2.2832
0.78,0.936,5,5,61,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.2702,3.2059
0.78,0.936,5,5,61,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,0.9718,1.0097
0.78,0.936,5,5,61,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0908,3.1815
0.78,0.936,5,5,61,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0817,1.9572
0.78,0.936,5,5,61,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.1868,6.4647
0.78,0.936,5,5,61,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.1111,10.4158
0.78,0.936,5,5,61,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.5298,2.0705
0.78,0.936,5,5,61,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.1344,5.3043
0.78,0.936,5,5,61,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.4882,2.363
0.78,0.936,5,5,61,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0138,33.2407
0.78,0.936,5,5,61,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0669,9.8438
0.78,0.936,5,5,61,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,1.3376,0.3529
0.78,0.936,5,5,61,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0607,4.8521
0.78,0.936,5,5,61,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0415,7.4607
0.78,0.936,5,5,61,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,1.2885,0.6212
0.78,0.936,5,5,61,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.2819,5.5154
0.78,0.936,5,5,61,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,True,0.665,0.3624
0.78,0.936,5,5,61,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.1126,2.5803
0.78,0.936,5,5,61,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.063,5.1479
0.78,0.936,5,5,61,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.1119,9.5275
0.78,0.936,5,5,61,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.038,16.7663
0.78,0.936,5,5,61,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.2178,1.3687
0.78,0.95472,5,6,62,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,True,0.6258,0.4097
0.78,0.95472,5,6,62,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0711,27.996
0.78,0.95472,5,6,62,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.4468,2.2778
0.78,0.95472,5,6,62,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.9697,1.6905
0.78,0.95472,5,6,62,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.1003,4.7571
0.78,0.95472,5,6,62,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.1336,4.0427
0.78,0.95472,5,6,62,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.5247,3.674
0.78,0.95472,5,6,62,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.1926,5.1879
0.78,0.95472,5,6,62,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.5315,1.7538
0.78,0.95472,5,6,62,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,0.3662,1.2543
0.78,0.95472,5,6,62,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.2085,1.7456
0.78,0.95472,5,6,62,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0367,5.1055
0.78,0.95472,5,6,62,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.2097,5.8199
0.78,0.95472,5,6,62,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.4114,2.8
0.78,0.95472,5,6,62,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.5895,1.9513
0.78,0.95472,5,6,62,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.1422,5.5509
0.78,0.95472,5,6,62,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.9229,1.3392
0.78,0.95472,5,6,62,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.1801,2.5549
0.78,0.95472,5,6,62,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0514,13.6819
0.78,0.95472,5,6,62,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,0.4024,1.2565
0.78,0.95472,5,6,62,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.108,2.8725
0.78,0.95472,5,6,62,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.08,4.1328
0.78,0.95472,5,6,62,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,1.2306,0.6317
0.78,0.95472,5,6,62,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.4148,4.0056
0.78,0.95472,5,6,62,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,True,0.6673,0.2443
0.78,0.95472,5,6,62,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0718,5.4879
0.78,0.95472,5,6,62,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.1878,1.7162
0.78,0.95472,5,6,62,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.2862,4.2945
0.78,0.95472,5,6,62,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0863,7.3614
0.78,0.95472,5,6,62,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0795,5.6106
0.78,0.97344,5,7,63,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,True,0.5556,0.3908
0.78,0.97344,5,7,63,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0795,23.7025
0.78,0.97344,5,7,63,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.125,7.2411
0.78,0.97344,5,7,63,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,1.3112,1.2521
0.78,0.97344,5,7,63,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.1412,2.8602
0.78,0.97344,5,7,63,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0813,6.455
0.78,0.97344,5,7,63,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,True,1.5829,1.1149
0.78,0.97344,5,7,63,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.1231,8.3441
0.78,0.97344,5,7,63,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.288,3.1624
0.78,0.97344,5,7,63,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,2.1556,0.6288
0.78,0.97344,5,7,63,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.2835,1.0476
0.78,0.97344,5,7,63,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0394,4.7206
0.78,0.97344,5,7,63,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.3151,3.9342
0.78,0.97344,5,7,63,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.2149,5.2128
0.78,0.97344,5,7,63,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.2545,4.2629
0.78,0.97344,5,7,63,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.099,7.2625
0.78,0.97344,5,7,63,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.3548,2.8135
0.78,0.97344,5,7,63,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.1683,2.6377
0.78,0.97344,5,7,63,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0625,10.544
0.78,0.97344,5,7,63,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,0.8958,0.4641
0.78,0.97344,5,7,63,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.1213,2.5252
0.78,0.97344,5,7,63,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.1417,1.7372
0.78,0.97344,5,7,63,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.9199,0.8395
0.78,0.97344,5,7,63,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.1579,9.7677
0.78,0.97344,5,7,63,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,1.3542,0.9675
0.78,0.97344,5,7,63,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.1545,2.5899
0.78,0.97344,5,7,63,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0838,3.5879
0.78,0.97344,5,7,63,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.2445,4.6643
0.78,0.97344,5,7,63,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.2686,2.2846
0.78,0.97344,5,7,63,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.1712,1.7657
0.78,0.99216,5,8,64,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,True,0.2971,5.2239
0.78,0.99216,5,8,64,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.1889,10.634
0.78,0.99216,5,8,64,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.4487,2.3293
0.78,0.99216,5,8,64,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,1.4542,1.1839
0.78,0.99216,5,8,64,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.2632,1.9552
0.78,0.99216,5,8,64,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.1563,3.7055
0.78,0.99216,5,8,64,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,2.2939,0.921
0.78,0.99216,5,8,64,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.3204,3.1768
0.78,0.99216,5,8,64,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.5645,1.6651
0.78,0.99216,5,8,64,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,1.2835,0.2531
0.78,0.99216,5,8,64,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.076,4.6057
0.78,0.99216,5,8,64,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.1216,1.5865
0.78,0.99216,5,8,64,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.138,8.1272
0.78,0.99216,5,8,64,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.2147,5.401
0.78,0.99216,5,8,64,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.5461,2.0911
0.78,0.99216,5,8,64,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.1452,5.7926
0.78,0.99216,5,8,64,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.9982,1.3534
0.78,0.99216,5,8,64,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.2603,1.7086
0.78,0.99216,5,8,64,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.1068,7.0002
0.78,0.99216,5,8,64,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,1.3899,0.2528
0.78,0.99216,5,8,64,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.1042,2.8788
0.78,0.99216,5,8,64,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0076,42.4236
0.78,0.99216,5,8,64,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,1.1194,0.7089
0.78,0.99216,5,8,64,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.4317,3.876
0.78,0.99216,5,8,64,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,True,0.6422,0.3005
0.78,0.99216,5,8,64,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.2215,1.6381
0.78,0.99216,5,8,64,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.2084,1.6035
0.78,0.99216,5,8,64,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.2698,4.4625
0.78,0.99216,5,8,64,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0612,10.5528
0.78,0.99216,5,8,64,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.1137,3.688
0.78,1.01088,5,9,65,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.9238,2.2289
0.78,1.01088,5,9,65,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.4295,4.6189
0.78,1.01088,5,9,65,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.3061,2.988
0.78,1.01088,5,9,65,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,2.1179,0.8218
0.78,1.01088,5,9,65,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.045,9.2351
0.78,1.01088,5,9,65,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.253,1.8268
0.78,1.01088,5,9,65,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.9352,2.17
0.78,1.01088,5,9,65,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.1113,8.5928
0.78,1.01088,5,9,65,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.4004,2.2411
0.78,1.01088,5,9,65,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,1.8765,0.3084
0.78,1.01088,5,9,65,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0552,4.8857
0.78,1.01088,5,9,65,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.3143,0.5642
0.78,1.01088,5,9,65,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.2631,4.8294
0.78,1.01088,5,9,65,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.2352,4.7071
0.78,1.01088,5,9,65,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.7391,1.5233
0.78,1.01088,5,9,65,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.1586,4.5156
0.78,1.01088,5,9,65,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.551,2.0774
0.78,1.01088,5,9,65,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0341,14.7886
0.78,1.01088,5,9,65,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.1328,5.2394
0.78,1.01088,5,9,65,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,1.4047,0.2386
0.78,1.01088,5,9,65,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.1575,1.9139
0.78,1.01088,5,9,65,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0413,7.7872
0.78,1.01088,5,9,65,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,1.3938,0.5365
0.78,1.01088,5,9,65,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.3403,4.4682
0.78,1.01088,5,9,65,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,1.0895,1.1504
0.78,1.01088,5,9,65,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.4021,0.832
0.78,1.01088,5,9,65,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.1044,3.2101
0.78,1.01088,5,9,65,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.2649,4.1326
0.78,1.01088,5,9,65,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.1076,6.1208
0.78,1.01088,5,9,65,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0424,7.5443
0.78,1.0296,5,10,66,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,True,0.5353,0.4317
0.78,1.0296,5,10,66,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.1096,16.7275
0.78,1.0296,5,10,66,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.1418,6.1787
0.78,1.0296,5,10,66,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,1.6197,1.0412
0.78,1.0296,5,10,66,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.1161,3.2752
0.78,1.0296,5,10,66,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.1204,3.7344
0.78,1.0296,5,10,66,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,1.4454,1.4517
0.78,1.0296,5,10,66,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.101,8.8619
0.78,1.0296,5,10,66,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.2441,3.4063
0.78,1.0296,5,10,66,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,1.3326,0.3599
0.78,1.0296,5,10,66,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0314,8.567
0.78,1.0296,5,10,66,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.1599,1.2801
0.78,1.0296,5,10,66,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.235,5.416
0.78,1.0296,5,10,66,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0406,27.1677
0.78,1.0296,5,10,66,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.1972,5.232
0.78,1.0296,5,10,66,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.1961,3.7197
0.78,1.0296,5,10,66,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.7387,1.5596
0.78,1.0296,5,10,66,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0258,18.3594
0.78,1.0296,5,10,66,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0242,26.6634
0.78,1.0296,5,10,66,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,0.4455,3.1963
0.78,1.0296,5,10,66,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0765,4.4506
0.78,1.0296,5,10,66,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0432,6.0282
0.78,1.0296,5,10,66,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.8094,0.8953
0.78,1.0296,5,10,66,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.2066,7.6809
0.78,1.0296,5,10,66,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.6686,1.9441
0.78,1.0296,5,10,66,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.4438,0.7702
0.78,1.0296,5,10,66,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0638,5.3227
0.78,1.0296,5,10,66,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.1229,8.9848
0.78,1.0296,5,10,66,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.1045,6.3655
0.78,1.0296,5,10,66,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.051,5.8593
0.7956,0.8424,6,0,67,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,1.7373,1.104
0.7956,0.8424,6,0,67,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.2222,7.8963
0.7956,0.8424,6,0,67,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.1726,5.368
0.7956,0.8424,6,0,67,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,True,0.639,0.6615
0.7956,0.8424,6,0,67,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0304,12.7611
0.7956,0.8424,6,0,67,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0264,15.6017
0.7956,0.8424,6,0,67,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,1.4384,1.5
0.7956,0.8424,6,0,67,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.2296,3.7684
0.7956,0.8424,6,0,67,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.1947,4.267
0.7956,0.8424,6,0,67,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,1.2664,0.3898
0.7956,0.8424,6,0,67,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0729,2.9279
0.7956,0.8424,6,0,67,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0656,2.8831
0.7956,0.8424,6,0,67,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.2671,4.4792
0.7956,0.8424,6,0,67,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.1864,5.8769
0.7956,0.8424,6,0,67,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.2844,3.4836
0.7956,0.8424,6,0,67,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.1093,6.4197
0.7956,0.8424,6,0,67,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.6858,1.655
0.7956,0.8424,6,0,67,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.028,17.1108
0.7956,0.8424,6,0,67,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0822,7.8364
0.7956,0.8424,6,0,67,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,True,0.9254,0.3286
0.7956,0.8424,6,0,67,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.1463,1.9032
0.7956,0.8424,6,0,67,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0604,4.1426
0.7956,0.8424,6,0,67,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,1.0725,0.7011
0.7956,0.8424,6,0,67,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.1827,8.4506
0.7956,0.8424,6,0,67,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,1.1952,1.1062
0.7956,0.8424,6,0,67,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.1982,1.261
0.7956,0.8424,6,0,67,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0921,3.2999
0.7956,0.8424,6,0,67,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.1212,8.9919
0.7956,0.8424,6,0,67,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,True,0.7984,0.9547
0.7956,0.8424,6,0,67,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0568,3.8066
0.7956,0.86112,6,1,68,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,True,3.1467,0.2133
0.7956,0.86112,6,1,68,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0831,22.724
0.7956,0.86112,6,1,68,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.3682,2.4961
0.7956,0.86112,6,1,68,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,1.4923,1.1444
0.7956,0.86112,6,1,68,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.1801,2.568
0.7956,0.86112,6,1,68,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.602,0.8524
0.7956,0.86112,6,1,68,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,1.7092,1.2197
0.7956,0.86112,6,1,68,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.254,4.0746
0.7956,0.86112,6,1,68,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.4961,1.8099
0.7956,0.86112,6,1,68,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,True,1.4547,0.37
0.7956,0.86112,6,1,68,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.1433,2.2815
