Mesh_X,Mesh_Y,Mesh_X_Index,Mesh_Y_Index,Pair_Index,Run_Index,Foot_X,Foot_Y,Kp,Kd,Start_Amp_Mult,Start_Freq_Mult,Amplitude_Deg,Frequency_Hz,Fell,Distance_Traversed,CoT
0.7644,0.86112,4,1,46,1,-0.0059,-0.0076,36.9,8.33,1.225,1.309,20.23,0.622,False,0.0655,4.8927
0.7644,0.86112,4,1,46,1,-0.0012,-0.0063,24.56,8.01,1.338,0.801,31.02,0.645,False,0.1784,2.4087
0.7644,0.86112,4,1,46,1,-0.0559,0.0044,26.76,9.85,0.854,1.169,30.23,0.458,False,0.4945,1.8964
0.7644,0.86112,4,1,46,1,-0.007,-0.0065,20.7,2.35,0.877,1.099,32.27,0.698,False,0.1327,1.0112
0.7644,0.86112,4,1,46,1,-0.0448,-0.0144,37.15,9.31,1.085,1.321,33.06,0.741,False,0.4253,3.6913
0.7644,0.86112,4,1,46,1,0.0204,-0.0189,22.71,6.19,1.579,1.381,36.36,0.746,False,0.082,3.3525
0.7644,0.86112,4,1,46,1,-0.0472,0.0087,41.14,12.47,1.782,1.015,34.88,0.638,False,1.789,1.0393
0.7644,0.86112,4,1,46,1,-0.0042,-0.0003,42.65,11.64,0.959,1.23,29.18,0.633,False,0.1309,6.3083
0.7644,0.86112,4,1,46,1,0.0196,0.0024,33.56,3.52,1.41,0.724,24.25,0.736,False,0.0496,3.4168
0.7644,0.86112,4,1,46,1,-0.0245,-0.0094,25.25,5.82,1.6,0.88,27.18,0.498,False,0.1253,3.3948
0.7644,0.86112,4,1,46,1,-0.0385,-0.0193,25.25,12.5,1.455,1.318,28.28,0.782,False,0.3835,3.5135
0.7644,0.86112,4,1,46,1,0.0111,-0.0009,43.1,6.92,1.437,1.031,26.05,0.452,False,0.1207,3.4018
0.7644,0.86112,4,1,46,1,-0.0552,-0.0174,29.98,4.99,1.485,1.35,21.89,0.481,False,0.3301,1.6422
0.7644,0.86112,4,1,46,1,0.0172,0.0032,40.39,6.64,1.789,0.944,28.28,0.709,False,0.0948,3.888
0.7644,0.86112,4,1,46,1,0.0023,0.0006,30.61,3.18,1.268,0.81,31.57,0.594,False,0.0901,3.2852
0.7644,0.86112,4,1,46,1,0.0037,0.0062,28.03,10.2,1.233,1.371,33.15,0.695,False,0.0158,39.0909
0.7644,0.86112,4,1,46,1,-0.0205,0.0068,27.56,4.59,1.3,1.14,24.51,0.606,False,0.0347,7.1157
0.7644,0.86112,4,1,46,1,-0.0382,-0.0128,44.98,14.97,1.559,1.386,23.39,0.713,False,0.2571,5.7795
0.7644,0.86112,4,1,46,1,-0.039,0.0048,27.86,9.99,1.012,1.039,20.37,0.786,False,0.1276,4.7189
0.7644,0.86112,4,1,46,1,-0.0118,-0.0139,22.46,11.07,1.245,1.057,29.27,0.797,False,0.1746,4.2275
0.7644,0.86112,4,1,46,1,-0.0025,-0.0148,44.01,12.21,1.698,0.966,34.61,0.8,False,0.1754,4.6805
0.7644,0.86112,4,1,46,1,0.0074,-0.0119,24.88,4.02,1.294,1.243,39.41,0.661,False,0.0948,3.5087
0.7644,0.86112,4,1,46,1,0.0105,-0.0125,27.12,10.87,1.442,1.388,30.39,0.668,False,0.1041,4.8793
0.7644,0.86112,4,1,46,1,-0.0467,0.0008,26.59,10.36,1.718,1.216,31.6,0.747,False,0.1676,8.3254
0.7644,0.86112,4,1,46,1,-0.0387,-0.0058,31.02,12.91,1.407,1.245,25.05,0.74,False,0.1473,8.4861
0.7644,0.86112,4,1,46,1,-0.0282,0.0026,41.86,3.61,1.006,1.393,23.76,0.429,False,0.4917,1.5478
0.7644,0.86112,4,1,46,1,-0.0608,-0.0009,40.5,8.1,1.545,1.386,39.45,0.714,True,0.3924,3.1912
0.7644,0.86112,4,1,46,1,-0.0466,0.0083,36.88,13.3,0.848,1.152,36.24,0.555,False,0.4779,4.1639
0.7644,0.86112,4,1,46,1,-0.0003,0.0048,42.4,14.93,1.663,0.973,35.33,0.719,False,0.3189,2.5544
0.7644,0.86112,4,1,46,1,0.0018,0.0027,44.46,2.11,0.926,1.233,25.59,0.744,False,0.1171,2.9967
0.7644,0.86112,4,1,46,1,0.0122,0.0025,32.05,7.14,0.947,1.083,21.12,0.635,False,0.1464,1.1016
0.7644,0.86112,4,1,46,1,-0.0439,-0.0113,40.23,13.19,1.739,0.812,37.45,0.708,False,0.3454,5.5495
0.7644,0.86112,4,1,46,1,-0.0198,-0.0055,25.94,11.54,1.443,0.885,30.96,0.443,False,0.3618,2.2009
0.7644,0.86112,4,1,46,1,-0.0537,-0.0135,44.19,5.63,1.327,1.068,26.83,0.67,True,0.4609,1.3587
0.7644,0.86112,4,1,46,1,-0.0684,-0.0006,32.13,8.29,1.537,1.095,29.45,0.535,False,0.65,2.255
0.7644,0.86112,4,1,46,1,-0.0597,-0.0124,27.26,4.94,1.528,1.266,34.13,0.495,False,0.2495,4.7098
0.7644,0.86112,4,1,46,1,-0.0085,-0.0127,43.39,14.13,1.453,0.91,34.24,0.577,False,0.3183,3.2893
0.7644,0.86112,4,1,46,1,-0.0062,0.008,22.34,4.71,1.263,0.848,26.86,0.493,False,0.0607,2.562
0.7644,0.86112,4,1,46,1,0.0187,-0.002,40.48,3.55,0.81,0.878,26.4,0.558,False,0.1169,2.5691
0.7644,0.86112,4,1,46,1,-0.0218,0.0004,29.31,10.94,1.123,1.186,35.85,0.545,False,0.0761,15.8642
0.7644,0.86112,4,1,46,1,-0.0019,0.0044,24.07,3.23,1.375,0.804,31.46,0.546,False,0.1553,1.2905
0.7644,0.86112,4,1,46,1,-0.0309,-0.0092,33.27,10.62,1.734,0.813,32.79,0.755,False,0.2061,6.309
0.7644,0.86112,4,1,46,1,0.0012,0.0074,34.01,2.4,1.426,1.354,37.92,0.604,False,0.0772,7.9257
0.7644,0.86112,4,1,46,1,-0.0441,0.0036,28.35,3.49,1.31,1.297,38.66,0.47,False,1.0015,1.3109
0.7644,0.86112,4,1,46,1,-0.0581,0.0096,30.93,7.97,0.945,1.115,25.1,0.597,False,0.2409,3.566
0.7644,0.86112,4,1,46,1,-0.0254,-0.0192,24.85,7.01,0.983,1.372,28.96,0.575,False,0.1262,3.7551
0.7644,0.86112,4,1,46,1,-0.0161,-0.0058,42.65,11.42,1.214,0.758,24.58,0.525,False,0.2752,3.2258
0.7644,0.86112,4,1,46,1,-0.0152,0.0086,24.64,9.7,1.428,1.278,35.18,0.451,False,0.3426,2.1147
0.7644,0.86112,4,1,46,1,0.0003,0.0063,27.95,3.89,1.062,0.8,31.48,0.666,False,0.1405,1.9
0.7644,0.86112,4,1,46,1,-0.0428,-0.0033,20.18,14.61,1.036,0.956,32.24,0.767,False,0.3079,4.9944
0.7644,0.86112,4,1,46,1,-0.0683,-0.0087,27.69,3.1,1.744,1.132,34.71,0.73,False,0.1096,11.3126
0.7644,0.86112,4,1,46,1,-0.0355,-0.008,30.35,9.14,1.291,1.147,36.4,0.619,False,0.1832,7.8941
0.7644,0.86112,4,1,46,1,0.006,-0.0117,31.28,9.42,1.074,1.059,38.23,0.543,False,0.135,4.9589
0.7644,0.86112,4,1,46,1,0.008,-0.0057,40.63,3.65,1.498,1.081,39.24,0.676,False,0.0988,6.3157
0.7644,0.86112,4,1,46,1,0.017,-0.0161,22.59,3.2,1.66,0.983,37.63,0.528,False,0.0468,3.2178
0.7644,0.86112,4,1,46,1,-0.0336,-0.0024,37.28,11.5,0.949,0.844,21.7,0.781,False,0.0939,10.0424
0.7644,0.86112,4,1,46,1,-0.0171,-0.0115,31.32,14.65,1.325,1.328,20.95,0.697,False,0.1238,5.8613
0.7644,0.86112,4,1,46,1,-0.0641,-0.0079,33.39,14.56,1.431,0.887,38.19,0.762,False,0.1921,12.6798
0.7644,0.86112,4,1,46,1,0.0046,-0.0159,34.73,14.49,1.064,0.964,23.22,0.775,False,0.0609,8.7469
0.7644,0.86112,4,1,46,1,-0.036,0.0082,28.53,12.73,1.299,0.952,38.49,0.464,False,0.832,1.9328
0.7644,0.86112,4,1,46,1,-0.0313,-0.0028,24.01,14.05,0.894,1.346,33.61,0.688,False,0.2006,6.5377
0.7644,0.86112,4,1,46,1,-0.0679,-0.0046,26.55,11.93,1.679,1.041,25.49,0.434,False,0.3963,1.9854
0.7644,0.86112,4,1,46,1,-0.05,-0.0142,24.31,5.71,1.673,0.92,33.2,0.617,True,0.4081,0.6678
0.7644,0.86112,4,1,46,1,-0.066,0.0003,32.69,7.3,1.053,1.359,22.3,0.772,False,0.1103,8.5756
0.7644,0.86112,4,1,46,1,-0.0658,-0.0019,23.85,4.64,1.567,0.913,37.31,0.683,False,0.1976,5.7833
0.7644,0.86112,4,1,46,1,0.0184,-0.0147,28.8,13.13,1.569,1.375,36.09,0.643,False,0.2532,2.1202
0.7644,0.86112,4,1,46,1,0.0236,-0.0053,37.35,13.03,1.503,1.085,22.66,0.436,False,0.2855,1.22
0.7644,0.86112,4,1,46,1,0.0045,0.0022,25.13,14.02,1.481,0.824,33.45,0.422,False,0.4749,1.2642
0.7644,0.86112,4,1,46,1,0.0109,0.0084,37.31,4.12,0.832,1.208,33.88,0.456,True,1.4018,0.1876
0.7644,0.86112,4,1,46,1,-0.0412,0.0016,43.73,9.02,0.995,0.896,20.91,0.784,False,0.1524,5.9823
0.7644,0.86112,4,1,46,1,0.0218,-0.0062,27.42,14.59,1.457,1.223,38.25,0.504,False,0.312,1.947
0.7644,0.86112,4,1,46,1,-0.0699,0.0077,23.92,7.26,0.802,1.345,23.66,0.493,False,0.2396,2.0108
0.7644,0.86112,4,1,46,1,-0.0193,0.0095,36.66,13.84,1.091,0.814,32.46,0.506,False,0.2851,4.6631
0.7644,0.86112,4,1,46,1,-0.0209,-0.0132,21.69,13.99,1.271,0.99,35.78,0.505,False,0.0183,64.3889
0.7644,0.86112,4,1,46,1,-0.0279,-0.0177,33.16,4.4,1.677,1.329,22.24,0.633,False,0.0262,12.9842
0.7644,0.86112,4,1,46,1,-0.0494,-0.0124,34.05,7.69,1.172,0.925,27.31,0.452,False,0.4455,2.2755
0.7644,0.86112,4,1,46,1,-0.0045,-0.0106,26.9,7.11,1.726,0.731,35.09,0.691,False,0.0639,9.9143
0.7644,0.86112,4,1,46,1,-0.0587,0.0061,44.06,5.08,1.45,1.078,39.87,0.768,True,0.4947,1.905
0.7644,0.86112,4,1,46,1,0.0149,-0.0179,41.85,10.18,0.937,0.931,26.5,0.657,False,0.1542,2.8437
0.7644,0.86112,4,1,46,1,0.0248,-0.0017,35.44,2.07,1.475,1.154,39.4,0.562,False,0.1046,3.7792
0.7644,0.86112,4,1,46,1,-0.0633,-0.0081,23.16,12.05,1.203,0.818,28.39,0.674,False,0.2596,5.841
0.7644,0.86112,4,1,46,1,0.0158,-0.0077,33.79,11.01,0.963,1.325,27.82,0.53,False,0.1177,3.7788
0.7644,0.86112,4,1,46,1,-0.0512,-0.0045,29.94,5.33,1.102,1.012,35.41,0.698,False,0.2689,5.187
0.7644,0.86112,4,1,46,1,-0.026,-0.0162,41.0,8.89,1.275,1.239,20.3,0.569,False,0.0323,17.6871
0.7644,0.86112,4,1,46,1,-0.0155,0.0093,32.94,10.29,1.037,1.033,20.72,0.476,False,0.0881,4.0087
0.7644,0.86112,4,1,46,1,0.0211,-0.0099,34.16,10.02,1.564,1.072,32.36,0.751,False,0.0507,9.3685
0.7644,0.86112,4,1,46,1,-0.0183,-0.0147,43.98,8.97,1.314,0.766,29.57,0.563,False,0.2204,5.2151
0.7644,0.86112,4,1,46,1,-0.0384,0.0072,37.73,12.76,1.056,0.85,35.83,0.404,False,0.8004,1.4268
0.7644,0.86112,4,1,46,1,-0.0139,-0.0025,36.21,7.45,1.364,1.152,28.19,0.47,False,0.3144,2.3172
0.7644,0.86112,4,1,46,1,0.0058,-0.0144,22.36,8.64,0.97,1.073,31.29,0.639,False,0.1966,1.8809
0.7644,0.86112,4,1,46,1,-0.0097,-0.0171,30.15,6.33,1.251,1.336,39.63,0.546,False,0.0455,18.8624
0.7644,0.86112,4,1,46,1,-0.0489,-0.0062,36.27,12.25,1.02,0.879,39.29,0.587,False,0.6271,3.1266
0.7644,0.86112,4,1,46,1,-0.0196,-0.0137,25.73,14.29,0.925,0.944,27.74,0.647,False,0.1864,5.4819
0.7644,0.86112,4,1,46,1,-0.0333,-0.0138,33.47,4.47,1.21,1.155,31.82,0.517,False,0.2278,4.1683
0.7644,0.86112,4,1,46,1,-0.0542,-0.0043,27.74,6.49,0.974,1.205,21.58,0.742,False,0.1337,4.1779
0.7644,0.86112,4,1,46,1,-0.0534,0.0044,31.8,9.47,1.152,0.994,31.43,0.596,False,0.5627,2.7108
0.7644,0.86112,4,1,46,1,0.0198,-0.016,20.61,10.83,1.742,0.861,33.25,0.722,False,0.1585,2.8138
0.7644,0.86112,4,1,46,1,0.0068,-0.0044,41.38,3.28,0.849,1.378,20.63,0.613,False,0.1676,0.9946
0.7644,0.86112,4,1,46,1,-0.0492,-0.0141,39.86,8.36,1.131,1.298,32.07,0.557,True,0.4942,2.318
0.7644,0.86112,4,1,46,1,-0.0639,-0.003,25.77,14.98,1.216,1.004,30.45,0.796,True,0.7373,2.2344
0.7644,0.86112,4,1,46,1,-0.0146,0.0043,34.78,8.58,0.887,0.809,24.08,0.453,False,0.1125,3.7869
0.7644,0.86112,4,1,46,1,-0.0137,0.0066,20.26,12.94,1.687,1.045,31.92,0.653,False,0.0349,26.0479
0.7644,0.86112,4,1,46,1,-0.0289,0.0085,36.16,4.93,0.827,1.342,23.56,0.574,False,0.1414,3.938
0.7644,0.86112,4,1,46,1,0.0192,-0.0013,26.25,13.73,1.034,1.369,39.82,0.739,False,0.1283,4.358
0.7644,0.86112,4,1,46,1,-0.0622,-0.0101,23.58,10.98,1.359,1.015,29.54,0.696,False,0.2573,6.1945
0.7644,0.86112,4,1,46,1,-0.027,-0.0149,28.89,2.85,0.826,0.761,26.76,0.565,False,0.2673,1.2791
0.7644,0.86112,4,1,46,1,-0.0104,0.0089,34.35,4.13,0.998,1.094,34.52,0.691,False,0.2063,3.0648
0.7644,0.86112,4,1,46,1,-0.0603,0.0067,28.08,4.37,1.274,1.28,29.92,0.779,False,0.1816,5.0067
0.7644,0.86112,4,1,46,1,-0.0034,-0.0034,23.26,10.74,0.997,1.327,31.37,0.748,False,0.065,10.0236
0.7644,0.86112,4,1,46,1,-0.0535,-0.0059,43.21,3.71,1.125,0.787,39.12,0.403,True,0.8441,0.8146
0.7644,0.86112,4,1,46,1,0.0141,-0.0085,42.71,9.57,1.222,1.31,30.28,0.737,False,0.0896,5.7019
0.7644,0.86112,4,1,46,1,0.0005,-0.009,35.25,9.75,1.323,1.372,24.21,0.651,False,0.0594,7.5537
0.7644,0.86112,4,1,46,1,0.0217,-0.0075,43.34,8.07,1.002,1.134,21.62,0.407,False,0.0349,9.5251
0.7644,0.86112,4,1,46,1,0.0078,-0.0023,27.81,6.24,1.247,1.276,25.38,0.432,False,0.1579,1.3429
0.7644,0.86112,4,1,46,1,-0.065,-0.0173,28.2,12.88,1.121,1.003,23.93,0.582,False,0.381,2.7945
0.7644,0.86112,4,1,46,1,-0.0239,0.0034,32.64,3.46,0.962,1.194,36.62,0.588,False,0.2198,4.0779
0.7644,0.86112,4,1,46,1,-0.0579,0.0006,31.4,12.7,1.597,0.763,34.29,0.615,False,0.5454,3.8408
0.7644,0.86112,4,1,46,1,-0.0044,0.0079,31.09,14.19,1.322,1.363,25.65,0.707,False,0.2623,2.8712
0.7644,0.86112,4,1,46,1,-0.0611,-0.0157,29.21,8.45,1.197,0.963,22.33,0.55,False,0.1306,5.154
0.7644,0.86112,4,1,46,1,-0.0258,0.0,42.1,10.81,0.861,1.114,32.91,0.684,False,0.2297,5.3837
0.7644,0.86112,4,1,46,1,-0.018,0.0018,36.05,2.98,1.308,0.719,30.84,0.439,False,0.4721,1.6909
0.7644,0.86112,4,1,46,1,0.0131,-0.0049,20.73,11.32,1.587,0.74,38.94,0.718,False,0.1645,2.889
0.7644,0.86112,4,1,46,1,-0.0687,-0.0002,36.55,14.3,1.518,0.784,33.97,0.662,True,0.6315,1.0763
0.7644,0.86112,4,1,46,1,-0.0128,0.002,32.48,9.28,1.026,1.229,28.08,0.791,False,0.06,11.5472
0.7644,0.86112,4,1,46,1,-0.0677,-0.0086,32.55,4.68,0.878,1.116,30.95,0.586,False,0.3683,3.6621
0.7644,0.86112,4,1,46,1,-0.03,-0.0107,24.28,14.87,1.614,0.856,37.5,0.707,False,0.4125,3.6641
0.7644,0.86112,4,1,46,1,-0.0347,0.0015,32.6,6.88,1.64,1.063,32.5,0.483,False,0.4291,2.5143
0.7644,0.86112,4,1,46,1,-0.0485,-0.0067,34.86,13.58,1.562,0.783,39.33,0.49,True,1.1643,0.3641
0.7644,0.86112,4,1,46,1,0.0094,-0.001,40.8,4.86,1.708,0.714,30.59,0.568,True,0.4652,0.5827
0.7644,0.86112,4,1,46,1,0.0096,-0.0168,42.18,11.57,1.341,1.267,26.97,0.609,False,0.1126,5.1218
0.7644,0.86112,4,1,46,1,-0.035,-0.0013,25.6,10.7,1.051,1.263,21.74,0.721,False,0.0897,7.4663
0.7644,0.86112,4,1,46,1,-0.0175,0.0079,27.95,8.9,1.166,1.18,37.59,0.514,False,0.2895,3.4665
0.7644,0.86112,4,1,46,1,0.0073,0.0065,44.75,8.17,1.689,0.898,30.33,0.715,False,0.0978,5.5856
0.7644,0.86112,4,1,46,1,0.0121,0.0099,31.75,2.21,1.629,1.287,31.75,0.448,False,0.2304,1.1068
0.7644,0.86112,4,1,46,1,-0.0606,-0.0052,30.15,11.3,0.816,1.36,24.31,0.462,False,0.6062,1.2755
0.7644,0.86112,4,1,46,1,-0.0,0.0014,31.48,6.07,1.524,1.161,28.71,0.545,False,0.0615,5.9048
0.7644,0.86112,4,1,46,1,-0.0693,-0.0177,38.0,12.8,1.303,1.302,36.47,0.726,True,0.9453,1.9973
0.7644,0.86112,4,1,46,1,0.0129,-0.0127,43.6,10.1,1.467,0.883,36.57,0.406,False,0.1625,4.4574
0.7644,0.86112,4,1,46,1,-0.0251,0.003,35.01,3.02,0.814,0.929,22.09,0.634,False,0.1538,2.1766
0.7644,0.86112,4,1,46,1,-0.063,-0.0011,32.33,8.37,0.954,1.343,35.51,0.623,False,0.8081,2.5657
0.7644,0.86112,4,1,46,1,0.0064,0.0055,29.12,2.53,0.845,1.076,22.54,0.7,False,0.0444,2.1062
0.7644,0.86112,4,1,46,1,-0.0424,-0.0126,33.44,14.33,1.703,0.729,38.44,0.579,True,0.4167,0.4932
0.7644,0.86112,4,1,46,1,0.0243,0.0017,25.03,2.24,1.581,1.075,21.51,0.785,False,0.0314,1.9114
0.7644,0.86112,4,1,46,1,-0.0077,-0.0164,36.84,2.61,1.086,1.374,39.2,0.713,False,0.1697,4.3693
0.7644,0.86112,4,1,46,1,-0.0589,0.0059,21.64,12.29,1.353,1.006,20.34,0.442,False,0.424,1.0183
0.7644,0.86112,4,1,46,1,0.0028,-0.0122,30.69,6.27,1.004,0.999,20.85,0.648,False,0.0771,1.9732
0.7644,0.86112,4,1,46,1,0.0125,0.0041,32.28,7.39,1.177,1.164,34.43,0.788,False,0.2565,1.659
0.7644,0.86112,4,1,46,1,-0.023,-0.0132,40.71,8.2,1.528,0.899,23.63,0.514,False,0.1987,3.7498
0.7644,0.86112,4,1,46,1,-0.0671,0.0071,21.97,12.17,0.984,1.129,28.95,0.557,False,0.3619,3.3789
0.7644,0.86112,4,1,46,1,-0.0127,-0.0135,37.04,8.73,1.016,1.062,21.93,0.762,False,0.0731,6.2293
0.7644,0.86112,4,1,46,1,-0.0217,-0.0047,21.82,5.36,1.466,1.012,38.63,0.477,False,0.1773,3.4998
0.7644,0.86112,4,1,46,1,-0.0592,-0.005,36.1,5.03,1.041,0.749,23.49,0.577,False,0.1272,6.5574
0.7644,0.86112,4,1,46,1,-0.0666,-0.0072,35.07,2.18,0.988,1.384,30.61,0.771,False,0.5459,2.3738
0.7644,0.86112,4,1,46,1,-0.0401,0.0068,42.79,12.42,1.101,0.831,23.71,0.408,False,0.8715,1.0883
0.7644,0.86112,4,1,46,1,-0.0341,-0.0073,38.16,10.96,0.967,0.723,23.99,0.598,False,0.3196,3.006
0.7644,0.86112,4,1,46,1,0.0165,-0.014,43.46,12.86,1.749,1.193,39.65,0.534,False,0.1915,3.5022
0.7644,0.86112,4,1,46,1,0.0009,-0.0001,30.81,7.17,1.07,1.182,22.07,0.446,False,0.0254,7.7123
0.7644,0.86112,4,1,46,1,0.0222,0.0092,22.86,4.6,1.126,1.127,23.85,0.628,False,0.0462,1.7149
0.7644,0.86112,4,1,46,1,-0.0395,0.0012,37.63,5.59,1.653,1.118,21.26,0.414,False,0.578,0.983
0.7644,0.86112,4,1,46,1,-0.0304,0.0076,27.01,8.46,0.899,0.903,31.66,0.402,False,0.8174,0.8366
0.7644,0.86112,4,1,46,1,-0.0498,0.0064,36.99,13.65,1.459,1.097,38.76,0.776,True,0.3043,3.4717
0.7644,0.86112,4,1,46,1,-0.0597,-0.0177,21.34,11.39,1.188,1.177,33.43,0.551,False,0.1964,7.4745
0.7644,0.86112,4,1,46,1,-0.0284,-0.007,22.82,6.05,1.773,1.061,25.28,0.56,False,0.1761,1.785
0.7644,0.86112,4,1,46,1,-0.0319,-0.0136,38.95,5.99,1.347,1.018,36.75,0.516,True,0.7696,0.3013
0.7644,0.86112,4,1,46,1,0.0187,-0.0072,42.81,4.47,1.665,0.855,39.58,0.667,False,0.1742,3.0216
0.7644,0.86112,4,1,46,1,-0.0481,-0.0145,44.39,5.97,1.595,0.745,37.03,0.584,True,0.6315,0.6564
0.7644,0.86112,4,1,46,1,0.015,-0.0089,40.15,5.21,1.683,0.784,25.14,0.572,False,0.0665,4.7072
0.7644,0.86112,4,1,46,1,-0.0392,-0.0169,38.53,11.67,1.635,1.334,21.54,0.531,False,0.2429,3.6123
0.7644,0.86112,4,1,46,1,-0.0224,-0.0075,37.48,4.07,1.633,0.874,20.25,0.777,False,0.1087,2.6523
0.7644,0.86112,4,1,46,1,-0.0658,-0.0197,20.58,3.68,0.919,1.206,21.3,0.447,False,0.3492,0.6389
0.7644,0.86112,4,1,46,1,-0.0485,0.0016,24.95,10.42,1.571,1.175,22.01,0.642,False,0.1655,4.2992
0.7644,0.86112,4,1,46,1,-0.0132,-0.0005,26.62,6.45,1.61,0.997,38.11,0.681,False,0.117,6.2404
0.7644,0.86112,4,1,46,1,-0.0069,-0.0131,32.37,4.54,1.778,1.291,22.5,0.419,False,0.0873,3.1846
0.7644,0.86112,4,1,46,1,-0.0021,0.0036,23.69,3.92,0.896,1.122,20.76,0.693,False,0.0705,1.1518
0.7644,0.86112,4,1,46,1,-0.0155,-0.0041,29.81,3.6,0.904,0.763,23.15,0.693,False,0.1254,1.7485
0.7644,0.86112,4,1,46,1,-0.0274,-0.014,30.07,11.16,1.083,0.97,24.87,0.45,False,0.5693,1.0738
0.7644,0.86112,4,1,46,1,0.009,-0.0198,24.67,3.78,0.92,0.934,36.3,0.788,False,0.1436,1.5921
0.7644,0.86112,4,1,46,1,0.0152,0.0081,20.75,2.09,1.794,1.111,29.36,0.664,False,0.0791,1.0498
0.7644,0.86112,4,1,46,1,-0.0056,-0.0061,29.47,11.72,1.237,1.025,26.71,0.569,False,0.0567,10.6546
0.7644,0.86112,4,1,46,1,-0.0617,-0.0042,39.3,9.74,1.377,0.731,36.38,0.496,True,1.398,0.7004
0.7644,0.86112,4,1,46,1,-0.0392,-0.0046,40.04,13.31,1.343,0.909,23.9,0.768,False,0.1328,10.1342
0.7644,0.86112,4,1,46,1,-0.0295,0.0095,23.97,3.06,1.439,0.859,27.53,0.455,False,0.1237,2.816
0.7644,0.86112,4,1,46,1,-0.0426,-0.0129,31.6,5.66,1.214,0.871,23.43,0.549,False,0.1131,4.7263
0.7644,0.86112,4,1,46,1,0.017,-0.0086,28.45,6.23,1.185,0.958,30.18,0.694,False,0.0395,7.3299
0.7644,0.86112,4,1,46,1,-0.0263,-0.0122,33.82,5.07,1.421,0.803,24.68,0.681,False,0.1698,2.8584
0.7644,0.86112,4,1,46,1,-0.0164,0.0054,38.73,6.89,1.351,1.055,26.28,0.435,False,0.11,6.2635
0.7644,0.86112,4,1,46,1,-0.0225,-0.0182,44.68,14.23,1.444,1.398,37.23,0.674,False,0.3831,3.8839
0.7644,0.86112,4,1,46,1,-0.0214,-0.0074,23.63,2.15,1.288,1.112,35.68,0.444,False,0.3685,1.2077
0.7644,0.86112,4,1,46,1,-0.0561,0.0019,28.73,6.61,1.541,1.11,35.73,0.655,False,0.3234,4.4195
0.7644,0.86112,4,1,46,1,0.0201,-0.0156,37.96,12.11,0.859,1.09,32.58,0.629,False,0.6833,0.9568
0.7644,0.86112,4,1,46,1,0.0034,-0.0163,31.63,10.08,0.822,0.996,29.65,0.66,False,0.1402,3.9929
0.7644,0.86112,4,1,46,1,0.0228,-0.0091,20.39,13.91,1.648,0.885,24.83,0.672,False,0.2912,1.4533
0.7644,0.86112,4,1,46,1,-0.0557,0.0045,34.36,11.98,1.329,1.197,30.69,0.679,False,0.5555,3.5757
0.7644,0.86112,4,1,46,1,-0.0284,-0.0047,22.97,14.9,1.046,0.916,37.19,0.527,False,0.3405,3.9899
0.7644,0.86112,4,1,46,1,-0.0397,-0.0196,33.06,11.25,1.296,1.15,22.89,0.722,False,0.2276,4.1647
0.7644,0.86112,4,1,46,1,0.0053,0.0049,38.98,8.62,0.882,1.126,38.98,0.441,False,0.2662,3.0508
0.7644,0.86112,4,1,46,1,0.0112,-0.0031,39.36,8.31,1.015,1.347,35.12,0.619,False,0.0362,16.2112
0.7644,0.86112,4,1,46,1,-0.059,-0.0083,30.77,12.67,1.721,1.349,31.2,0.712,False,0.2412,7.7174
0.7644,0.86112,4,1,46,1,-0.0052,-0.0166,32.97,6.51,1.692,1.356,28.88,0.754,False,0.0727,6.3534
0.7644,0.86112,4,1,46,1,-0.041,-0.017,44.88,2.75,1.241,1.139,32.75,0.702,False,0.3332,4.7022
0.7644,0.86112,4,1,46,1,-0.0253,-0.0084,36.52,3.74,1.333,1.235,23.28,0.478,False,0.2983,1.6953
0.7644,0.86112,4,1,46,1,-0.0109,-0.0027,41.79,5.49,1.047,1.209,36.89,0.488,False,0.4534,2.5004
0.7644,0.86112,4,1,46,1,-0.0574,-0.0061,42.87,9.44,1.613,0.807,26.33,0.678,False,0.3129,5.8238
0.7644,0.86112,4,1,46,1,-0.0443,-0.0149,29.66,12.37,1.106,0.927,37.86,0.79,False,0.2453,7.2603
0.7644,0.86112,4,1,46,1,-0.0577,0.0027,35.99,13.41,1.492,0.703,32.0,0.699,True,0.6275,0.447
0.7644,0.86112,4,1,46,1,0.0133,0.0029,41.59,6.39,1.792,0.769,26.58,0.759,False,0.0776,4.6013
0.7644,0.86112,4,1,46,1,-0.0062,-0.0101,30.04,6.84,1.584,1.21,28.61,0.444,False,0.1496,3.09
0.7644,0.86112,4,1,46,1,-0.0277,-0.0015,39.57,6.54,1.389,1.319,24.97,0.59,False,0.0713,10.1444
0.7644,0.86112,4,1,46,1,-0.067,0.0093,28.46,6.94,0.876,1.212,32.13,0.518,False,0.8139,1.5864
0.7644,0.86112,4,1,46,1,-0.0474,0.003,32.7,7.8,1.024,0.702,32.17,0.463,False,0.6678,1.7778
0.7644,0.86112,4,1,46,1,-0.0081,0.0032,25.67,5.25,1.04,0.711,24.9,0.607,False,0.0823,2.4909
0.7644,0.86112,4,1,46,1,0.0087,-0.0109,39.99,9.91,0.91,1.1,28.04,0.684,False,0.1089,5.0686
0.7644,0.86112,4,1,46,1,-0.0453,-0.0138,40.77,8.92,0.89,1.008,22.86,0.469,False,0.807,1.1
