Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed
30.0,0.4456410256410257,1.3555555555555556,0.9333333333333333,False,0.094,3.2133,False
30.0,0.4456410256410257,1.3555555555555556,1.011111111111111,False,0.0652,4.5534,False
30.0,0.4456410256410257,1.3555555555555556,1.0888888888888888,False,0.0831,2.8965,False
30.0,0.4456410256410257,1.3555555555555556,1.1666666666666665,False,0.298,0.6622,False
30.0,0.4456410256410257,1.3555555555555556,1.2444444444444445,False,0.2051,1.7599,False
30.0,0.4456410256410257,1.3555555555555556,1.3222222222222222,False,0.1495,1.1445,False
30.0,0.4456410256410257,1.3555555555555556,1.4,False,0.2483,1.2511,False
30.0,0.4456410256410257,1.4666666666666668,0.7,False,0.048,4.3914,False
30.0,0.4456410256410257,1.4666666666666668,0.7777777777777777,False,0.1294,1.6907,False
30.0,0.4456410256410257,1.4666666666666668,0.8555555555555555,False,0.145,1.3475,False
30.0,0.4456410256410257,1.4666666666666668,0.9333333333333333,False,0.2305,0.8196,False
30.0,0.4456410256410257,1.4666666666666668,1.011111111111111,False,0.1419,1.6009,False
30.0,0.4456410256410257,1.4666666666666668,1.0888888888888888,False,0.1175,2.1697,False
30.0,0.4456410256410257,1.4666666666666668,1.1666666666666665,False,0.1161,1.5878,False
30.0,0.4456410256410257,1.4666666666666668,1.2444444444444445,True,0.9634,0.3052,False
30.0,0.4456410256410257,1.4666666666666668,1.3222222222222222,False,0.2608,1.2717,False
30.0,0.4456410256410257,1.4666666666666668,1.4,False,0.0423,3.8901,False
30.0,0.4456410256410257,1.5777777777777777,0.7,False,0.1465,1.9028,False
30.0,0.4456410256410257,1.5777777777777777,0.7777777777777777,False,0.038,4.7671,False
30.0,0.4456410256410257,1.5777777777777777,0.8555555555555555,False,0.6311,0.5545,False
30.0,0.4456410256410257,1.5777777777777777,0.9333333333333333,True,1.1557,0.2208,False
30.0,0.4456410256410257,1.5777777777777777,1.011111111111111,False,0.1076,2.4665,False
30.0,0.4456410256410257,1.5777777777777777,1.0888888888888888,False,0.0718,2.5554,False
30.0,0.4456410256410257,1.5777777777777777,1.1666666666666665,False,0.2745,0.7462,False
30.0,0.4456410256410257,1.5777777777777777,1.2444444444444445,True,0.9183,0.3949,False
30.0,0.4456410256410257,1.5777777777777777,1.3222222222222222,False,0.1722,1.757,False
30.0,0.4456410256410257,1.5777777777777777,1.4,False,0.0333,5.6857,False
30.0,0.4456410256410257,1.6888888888888889,0.7,False,0.2281,1.2056,False
30.0,0.4456410256410257,1.6888888888888889,0.7777777777777777,False,0.0072,26.4262,False
30.0,0.4456410256410257,1.6888888888888889,0.8555555555555555,False,0.2523,0.617,False
30.0,0.4456410256410257,1.6888888888888889,0.9333333333333333,True,0.6558,0.3166,False
30.0,0.4456410256410257,1.6888888888888889,1.011111111111111,False,0.1877,1.1086,False
30.0,0.4456410256410257,1.6888888888888889,1.0888888888888888,True,0.9673,0.2416,False
30.0,0.4456410256410257,1.6888888888888889,1.1666666666666665,False,0.224,0.9076,False
30.0,0.4456410256410257,1.6888888888888889,1.2444444444444445,False,0.032,5.513,False
30.0,0.4456410256410257,1.6888888888888889,1.3222222222222222,False,0.0418,4.2539,False
30.0,0.4456410256410257,1.6888888888888889,1.4,True,0.8859,0.3095,False
30.0,0.4456410256410257,1.8,0.7,True,0.6349,0.5133,False
30.0,0.4456410256410257,1.8,0.7777777777777777,True,1.0461,0.2265,False
30.0,0.4456410256410257,1.8,0.8555555555555555,False,0.0238,9.3454,False
30.0,0.4456410256410257,1.8,0.9333333333333333,True,0.8042,0.3254,False
30.0,0.4456410256410257,1.8,1.011111111111111,True,0.9511,0.2303,False
30.0,0.4456410256410257,1.8,1.0888888888888888,True,0.8397,0.31,False
30.0,0.4456410256410257,1.8,1.1666666666666665,False,0.3326,0.6967,False
30.0,0.4456410256410257,1.8,1.2444444444444445,False,0.0804,2.2548,False
30.0,0.4456410256410257,1.8,1.3222222222222222,False,0.109,1.689,False
30.0,0.4456410256410257,1.8,1.4,False,0.1574,1.8853,False
30.0,0.45128205128205134,0.8,0.7,False,0.0199,8.5683,False
30.0,0.45128205128205134,0.8,0.7777777777777777,False,0.0573,2.8683,False
30.0,0.45128205128205134,0.8,0.8555555555555555,False,0.0121,11.9157,False
30.0,0.45128205128205134,0.8,0.9333333333333333,True,1.1881,0.1924,False
30.0,0.45128205128205134,0.8,1.011111111111111,False,0.1935,0.8202,False
30.0,0.45128205128205134,0.8,1.0888888888888888,False,0.0216,8.1776,False
30.0,0.45128205128205134,0.8,1.1666666666666665,False,0.2076,0.8187,False
30.0,0.45128205128205134,0.8,1.2444444444444445,False,0.0468,3.6282,False
30.0,0.45128205128205134,0.8,1.3222222222222222,False,0.2463,0.6317,False
